row,Predicted_log10FC
0,0.6735076904296875
1,0.6340324878692627
2,0.55923843383789062
3,0.90511775016784668
4,0.86141705513000488
5,0.076478242874145508
6,1.4287793636322021
7,0.65504813194274902
8,0.55959415435791016
9,0.68265628814697266
10,0.61241745948791504
11,0.83569550514221191
12,-0.099301338195800781
13,1.2000229358673096
14,0.046218633651733398
15,1.4786713123321533
16,-0.0062785148620605469
17,0.63991618156433105
18,0.1897737979888916
19,1.6989152431488037
20,0.30485653877258301
21,0.84277892112731934
22,0.00097608566284179688
23,0.34119200706481934
24,0.052811384201049805
25,0.075218439102172852
26,-0.10011911392211914
27,0.19425415992736816
28,1.4969713687896729
29,1.1340258121490479
30,0.12035536766052246
31,0.24208950996398926
32,-0.046329736709594727
33,0.037503719329833984
34,-0.15259933471679688
35,0.19047927856445312
36,1.2204756736755371
37,0.30485653877258301
38,0.38562488555908203
39,0.51695060729980469
40,0.2993018627166748
41,0.36066150665283203
42,-0.01980280876159668
43,0.52935552597045898
44,1.8484413623809814
45,1.4423007965087891
46,1.5845267772674561
47,1.5488021373748779
48,1.4210665225982666
49,0.96542954444885254
50,0.53526997566223145
51,1.0428674221038818
52,1.304997444152832
53,1.5285699367523193
54,1.110191822052002
55,1.7140109539031982
56,1.2042679786682129
57,1.4439690113067627
58,0.82095980644226074
59,0.43388175964355469
60,0.90526223182678223
61,1.2446844577789307
62,1.3850834369659424
63,1.1933252811431885
64,0.23746967315673828
65,0.97698092460632324
66,1.1961417198181152
67,1.3116476535797119
68,0.7775123119354248
69,1.5701735019683838
70,1.7977643013000488
71,1.9754452705383301
72,1.8520665168762207
73,1.8770802021026611
74,1.2028744220733643
75,0.93567085266113281
76,0.44217228889465332
77,0.22287535667419434
78,1.7592427730560303
79,1.8730490207672119
80,2.0612082481384277
81,1.7923843860626221
82,1.9338409900665283
83,1.8301811218261719
84,1.4913060665130615
85,1.1340258121490479
86,0.23980140686035156
87,1.7527477741241455
88,1.9285523891448975
89,2.0141656398773193
90,1.6467397212982178
91,2.0671555995941162
92,1.2400400638580322
93,0.93323922157287598
94,0.42859554290771484
95,0.18533158302307129
96,1.5162036418914795
97,1.7496957778930664
98,2.0649311542510986
99,1.5012514591217041
100,1.8165309429168701
101,1.6822395324707031
102,1.1574180126190186
103,0.30485653877258301
104,0.25479006767272949
105,1.6803286075592041
106,1.6524808406829834
107,1.9941015243530273
108,1.9270765781402588
109,2.005507230758667
110,1.2122247219085693
111,1.208111047744751
112,0.79342389106750488
113,0.15677976608276367
114,2.1209213733673096
115,2.3751137256622314
116,2.2521750926971436
117,1.4969713687896729
118,1.0471665859222412
119,0.13459968566894531
120,2.0133626461029053
121,2.0994589328765869
122,2.3474836349487305
123,0.93567085266113281
124,0.44217228889465332
125,0.22287535667419434
126,2.1396768093109131
127,2.2113635540008545
128,2.4192767143249512
129,0.18533158302307129
130,1.3907463550567627
131,1.970076322555542
132,2.1209213733673096
133,2.7362120151519775
134,2.1566193103790283
135,2.7216079235076904
136,2.9069797992706299
137,2.1657114028930664
138,1.9543211460113525
139,2.6861491203308105
140,3.0746796131134033
141,2.2634391784667969
142,1.852797269821167
143,2.2590315341949463
144,2.684112548828125
145,1.4913060665130615
146,1.1340258121490479
147,0.13459968566894531
148,2.2414968013763428
149,3.3483045101165771
150,2.9623863697052002
151,3.424583911895752
152,2.5283448696136475
153,3.4540200233459473
154,2.5061581134796143
155,2.3242533206939697
156,2.5386257171630859
157,2.2931737899780273
158,3.5108883380889893
159,2.4318039417266846
160,2.7652060985565186
161,3.2456653118133545
162,1.8429434299468994
163,0.95715737342834473
164,0.93671107292175293
165,2.3474836349487305
166,2.6044163703918457
167,1.566298246383667
168,2.5479013919830322
169,2.1578009128570557
170,2.7838857173919678
171,2.1462109088897705
172,2.1481688022613525
173,2.3624393939971924
174,2.0368349552154541
175,0.89607596397399902
176,0.12169480323791504
177,1.0471665859222412
178,1.3186197280883789
179,0.5400242805480957
180,0.79052901268005371
181,0.99014902114868164
182,0.61405301094055176
183,0.58767867088317871
184,0.38108181953430176
185,1.0963947772979736
186,0.49901270866394043
187,0.61249446868896484
188,0.67209649085998535
189,0.60264253616333008
190,0.53559684753417969
191,0.52725720405578613
192,0.47597098350524902
193,0.18384909629821777
194,0.72496438026428223
195,0.51289749145507812
196,0.4338374137878418
197,0.073050260543823242
198,0.53830432891845703
199,0.53639006614685059
200,0.73710179328918457
201,0.47036314010620117
202,0.83175778388977051
203,0.2746574878692627
204,0.21769881248474121
205,-0.16449618339538574
206,0.38351273536682129
207,0.72047638893127441
