row,Predicted_log10FC
359,1.8301005363464355
360,1.1698191165924072
361,1.7878272533416748
362,1.6702042818069458
363,-0.12055233865976334
364,2.2000861167907715
365,0.46803101897239685
366,-1.6959842443466187
367,-0.78116005659103394
368,0.37568551301956177
369,0.25508654117584229
370,-0.31125816702842712
371,-0.12473668903112411
372,-0.19043700397014618
373,-0.75631707906723022
374,0.65907317399978638
375,-0.55370491743087769
376,-0.66486960649490356
377,0.69891810417175293
378,-0.61727744340896606
379,0.42544907331466675
380,0.30255788564682007
381,-0.22726181149482727
382,0.96088677644729614
383,0.11518214643001556
384,1.0320754051208496
385,0.53565728664398193
386,0.41467693448066711
387,-0.079148739576339722
388,0.2315279096364975
389,-0.746978759765625
390,0.58959048986434937
391,-0.040819022804498672
392,0.46885141730308533
393,0.066724136471748352
394,0.54998779296875
395,0.45579531788825989
396,0.14797356724739075
397,0.68705809116363525
398,0.43611431121826172
399,0.0048248916864395142
400,0.44659510254859924
401,0.43734091520309448
402,0.79743629693984985
403,1.244702935218811
404,1.8301005363464355
405,0.37657427787780762
406,0.084648467600345612
407,-0.10075916349887848
408,-0.062825717031955719
409,0.48338910937309265
410,-0.5673682689666748
411,-0.42238843441009521
412,0.51893937587738037
413,0.23968046903610229
414,1.0424504280090332
415,0.18426510691642761
416,0.3622165322303772
417,1.4054683446884155
418,0.91435939073562622
419,-0.68896114826202393
420,0.29015219211578369
421,0.38933169841766357
422,0.38933169841766357
423,0.10620361566543579
424,-0.52767801284790039
425,2.6938521862030029
426,0.90661764144897461
427,0.83162283897399902
428,0.37807548046112061
429,0.655556321144104
430,1.2178164720535278
431,0.93215465545654297
432,0.81748998165130615
433,1.040873646736145
434,1.0281788110733032
435,0.91958093643188477
436,1.2098543643951416
437,0.23461009562015533
438,1.0406146049499512
439,0.84870201349258423
440,0.63033932447433472
441,1.021065354347229
442,0.90620368719100952
443,1.2186126708984375
444,1.9692095518112183
445,3.8725540637969971
446,0.85459834337234497
447,0.84472519159317017
448,-0.34074500203132629
449,1.1099942922592163
450,1.1600620746612549
451,0.91163754463195801
452,1.0757924318313599
453,1.1580656766891479
454,0.5868527889251709
455,0.63915401697158813
456,0.11874156445264816
457,1.0974106788635254
458,0.69025242328643799
459,0.05984766036272049
460,0.92349147796630859
461,0.89698737859725952
462,0.49865558743476868
463,1.140417218208313
464,0.96431577205657959
