row,Predicted_log10FC
0,0.15789416432380676
1,0.24653106927871704
2,0.24712328612804413
3,0.3337993323802948
4,0.68803524971008301
5,0.24686610698699951
6,1.6095587015151978
7,1.708526611328125
8,0.98363733291625977
9,1.9659651517868042
10,1.2656856775283813
11,1.0752966403961182
12,1.520343542098999
13,1.6036853790283203
14,0.92227494716644287
15,0.85047316551208496
16,-0.16545042395591736
17,0.93470394611358643
18,1.8633204698562622
19,1.0500723123550415
20,-0.044114135205745697
21,1.297852635383606
22,-0.11496696621179581
23,0.78364551067352295
24,0.51114159822463989
25,-0.75404810905456543
26,-0.17822010815143585
27,-0.68292999267578125
28,1.8173419237136841
29,1.2368334531784058
30,0.18496930599212646
31,0.69988012313842773
32,0.1810121089220047
33,-0.07016531378030777
34,-0.082113690674304962
35,-0.5839194655418396
36,1.6596235036849976
37,-0.044114135205745697
38,0.69425958395004272
39,0.44192218780517578
40,1.2022073268890381
41,0.98599076271057129
42,1.2605493068695068
43,1.5579159259796143
44,1.7781699895858765
45,1.3266288042068481
46,0.92161852121353149
47,0.94646525382995605
48,0.4250827431678772
49,0.91425788402557373
50,0.13777098059654236
51,1.3670979738235474
52,1.5011568069458008
53,1.7976816892623901
54,1.171272873878479
55,1.6465208530426025
56,1.6015932559967041
57,1.8121585845947266
58,1.2889600992202759
59,-0.41901835799217224
60,1.5358648300170898
61,1.5774831771850586
62,1.6487234830856323
63,1.6825486421585083
64,-0.15210847556591034
65,1.5219482183456421
66,1.6178086996078491
67,1.7342585325241089
68,0.44998431205749512
69,1.964164137840271
70,2.2229526042938232
71,1.6609094142913818
72,2.3346545696258545
73,1.7013860940933228
74,1.9604822397232056
75,0.58506155014038086
76,0.088723070919513702
77,0.13222420215606689
78,1.8493024110794067
79,1.8753246068954468
80,1.3813846111297607
81,1.6941477060317993
82,1.631348729133606
83,1.4745124578475952
84,1.7581491470336914
85,1.2368334531784058
86,0.1975599080324173
87,2.1767067909240723
88,2.2242136001586914
89,1.9380531311035156
90,1.9228296279907227
91,2.0304117202758789
92,1.8914567232131958
93,2.084693431854248
94,-0.098434090614318848
95,-0.033181685954332352
96,0.91337066888809204
97,1.8025217056274414
98,1.3388341665267944
99,1.3984078168869019
100,1.3554462194442749
101,1.6029559373855591
102,1.7143087387084961
103,-0.044114135205745697
104,0.22504858672618866
105,1.8832968473434448
106,1.8811317682266235
107,1.1928108930587769
108,2.3321747779846191
109,2.092761754989624
110,1.7669880390167236
111,1.5056231021881104
112,0.50735747814178467
113,-0.079151846468448639
114,2.2941567897796631
115,2.2300658226013184
116,2.3875575065612793
117,1.8173419237136841
118,1.0691941976547241
119,-0.060665939003229141
120,1.1632401943206787
121,1.1216521263122559
122,1.4550271034240723
123,0.58506155014038086
124,0.088723070919513702
125,0.13222420215606689
126,1.6022415161132812
127,1.5287421941757202
128,1.6494039297103882
129,-0.033181685954332352
130,1.9921150207519531
131,1.5473073720932007
132,2.2941567897796631
133,2.279731273651123
134,2.5550117492675781
135,3.1260292530059814
136,2.6263713836669922
137,2.2746095657348633
138,2.3322339057922363
139,2.182436466217041
140,3.6356656551361084
141,2.5332396030426025
142,1.6127539873123169
