fold,row,Predicted_log10FC
2,365,0.67065930366516113
2,371,-0.12989425659179688
2,377,0.66241884231567383
2,381,0.29856276512145996
2,389,-0.10659432411193848
2,397,0.62618541717529297
2,399,0.40529584884643555
2,400,0.59271097183227539
2,401,0.80020308494567871
2,406,-0.29701924324035645
2,409,0.28233480453491211
2,414,0.602508544921875
2,415,-0.087968587875366211
2,427,0.30285048484802246
2,430,0.85514044761657715
2,432,0.53383564949035645
2,433,1.0631754398345947
2,437,0.11542487144470215
2,441,0.95517277717590332
2,443,1.404461145401001
2,450,0.87348389625549316
2,456,0.36155128479003906
2,460,0.94062399864196777
2,462,0.76348185539245605
2,466,1.8781740665435791
2,471,3.5144169330596924
2,474,2.5606772899627686
2,475,2.5606772899627686
2,476,2.7075483798980713
2,477,2.7075483798980713
2,480,0.19781804084777832
2,483,3.5456297397613525
2,486,3.8752033710479736
2,487,3.8752033710479736
2,489,2.9142391681671143
2,494,1.1257522106170654
2,502,1.0306503772735596
2,504,2.832963228225708
2,506,1.9241001605987549
2,508,2.9926197528839111
2,518,1.0306503772735596
2,519,0.55213689804077148
2,520,0.92924332618713379
2,525,0.33615469932556152
2,532,1.917672872543335
2,533,2.161055326461792
2,540,2.0453331470489502
2,543,2.0231611728668213
2,545,2.0046360492706299
2,547,1.8475472927093506
2,548,2.0766489505767822
2,559,2.5473663806915283
2,562,1.2809603214263916
2,568,0.61253595352172852
2,571,1.5642802715301514
2,577,2.1100046634674072
2,581,1.3896996974945068
2,589,0.84905695915222168
2,598,2.1612298488616943
2,605,0.37787055969238281
2,615,1.2065260410308838
2,618,-0.044083833694458008
2,620,-1.1989119052886963
2,621,1.5642802715301514
2,622,0.15589547157287598
2,625,-0.11752700805664062
2,636,0.39674901962280273
2,638,-0.47777843475341797
2,648,-0.69170737266540527
2,651,-0.098442792892456055
2,662,0.18698501586914062
2,670,-0.18328237533569336
2,674,-0.17773151397705078
2,675,-0.29810714721679688
2,692,1.0094115734100342
2,701,-1.3429281711578369
2,707,0.38276100158691406
2,712,-0.099172830581665039
2,723,1.3087384700775146
2,727,1.3062002658843994
2,728,0.69220709800720215
2,731,0.67836809158325195
2,754,-0.29195046424865723
2,755,0.65491676330566406
2,758,-0.2955315113067627
2,765,-0.0020589828491210938
2,768,0.39242887496948242
2,769,0.36320757865905762
2,771,-0.14858579635620117
2,772,0.13573765754699707
2,775,-0.32626223564147949
2,781,-0.04233241081237793
2,782,0.51542305946350098
2,789,0.55000090599060059
2,795,0.28611326217651367
2,797,0.77408814430236816
2,800,0.22372293472290039
2,802,0.020875453948974609
2,803,-0.31729388236999512
3,0,0.91471600532531738
3,5,0.40375518798828125
