fold,row,Predicted_log10FC
3,355,2.282055139541626
3,363,-0.1630336195230484
3,370,-1.0799031257629395
3,384,0.91425788402557373
3,390,0.63944387435913086
3,393,0.066308066248893738
3,394,0.57135516405105591
3,396,0.37923675775527954
3,402,1.1248409748077393
3,403,1.2368334531784058
3,413,-0.26585537195205688
3,417,0.45913970470428467
3,419,0.3334125280380249
3,434,0.79067397117614746
3,442,1.2964702844619751
3,446,0.93192428350448608
3,454,0.65986150503158569
3,455,0.76159065961837769
3,458,0.71773749589920044
3,469,4.5030531883239746
3,482,2.7951784133911133
3,500,1.4058374166488647
3,512,0.66107344627380371
3,513,1.4172509908676147
3,514,-0.33949628472328186
3,524,1.6825486421585083
3,526,0.94315612316131592
3,536,1.7308303117752075
3,539,0.050888907164335251
3,550,1.7527786493301392
3,572,0.1975599080324173
3,578,2.7703392505645752
3,586,1.5510683059692383
3,587,1.6344358921051025
3,588,1.4242407083511353
3,593,0.066308066248893738
3,594,0.37923675775527954
3,603,0.48459687829017639
3,619,-0.73066252470016479
3,629,-0.99008375406265259
3,630,0.17633005976676941
3,637,-0.61870384216308594
3,640,0.23201505839824677
3,643,-0.47906994819641113
3,645,0.050888907164335251
3,647,-0.53733742237091064
3,655,0.74066179990768433
3,666,-0.061727933585643768
3,667,0.10900968313217163
3,668,0.27160212397575378
3,669,0.016595566645264626
3,672,0.064824692904949188
3,676,0.066468670964241028
3,683,0.052562769502401352
3,685,-0.0029147730674594641
3,686,-0.19121065735816956
3,693,-1.0041242837905884
3,699,1.2368334531784058
3,700,0.1975599080324173
3,704,0.61015784740447998
3,714,0.33123835921287537
3,715,0.89706164598464966
3,717,-0.25053861737251282
3,720,-0.1630336195230484
3,726,0.72358006238937378
3,730,-0.089490398764610291
3,733,0.23144587874412537
3,736,-0.55581116676330566
3,738,-0.039460413157939911
3,740,1.7277653217315674
3,743,-1.919676661491394
3,746,0.35326975584030151
3,750,-0.48746627569198608
3,752,0.03197866678237915
3,756,-0.38320913910865784
3,757,-0.66858237981796265
3,761,0.041653696447610855
3,766,-0.052061274647712708
3,767,-0.18033073842525482
3,778,0.04934658482670784
3,783,1.2368334531784058
3,784,1.0474306344985962
3,790,-0.1630336195230484
3,791,-0.12473735213279724
3,792,0.78369075059890747
3,796,0.0074657215736806393
3,798,-1.1204007863998413
3,799,-0.3484635055065155
4,3,0.3337993323802948
4,4,0.68803524971008301
4,6,1.6095587015151978
4,7,1.708526611328125
4,9,1.9659651517868042
4,12,1.520343542098999
4,13,1.6036853790283203
4,14,0.92227494716644287
4,17,0.93470394611358643
4,18,1.8633204698562622
4,30,0.18496930599212646
4,33,-0.07016531378030777
4,38,0.69425958395004272
4,51,1.3670979738235474
4,59,-0.41901835799217224
4,60,1.5358648300170898
4,65,1.5219482183456421
4,67,1.7342585325241089
4,69,1.964164137840271
4,76,0.088723070919513702
4,79,1.8753246068954468
4,88,2.2242136001586914
4,89,1.9380531311035156
4,96,0.91337066888809204
4,108,2.3321747779846191
4,110,1.7669880390167236
4,112,0.50735747814178467
4,116,2.3875575065612793
4,119,-0.060665939003229141
4,120,1.1632401943206787
4,124,0.088723070919513702
4,126,1.6022415161132812
4,131,1.5473073720932007
4,135,3.1260292530059814
4,147,-0.060665939003229141
4,148,1.9871082305908203
4,152,3.5694317817687988
4,155,1.9284946918487549
4,161,3.8396635055541992
4,162,3.6131408214569092
4,167,1.2402874231338501
4,183,0.16938808560371399
4,185,0.20275105535984039
4,193,0.082446902990341187
4,194,0.33949688076972961
4,197,-0.11569465696811676
4,200,0.0059146834537386894
4,201,2.1299800872802734
4,209,0.69844621419906616
4,216,0.64805704355239868
4,219,0.74388164281845093
4,220,1.8545389175415039
4,237,0.90016007423400879
4,239,0.5128779411315918
4,245,1.7136461734771729
4,254,0.57623904943466187
4,256,1.6036853790283203
4,257,0.60662394762039185
4,258,0.88855719566345215
4,270,0.2645416259765625
4,271,-0.10876703262329102
4,279,-1.9973890781402588
4,282,-1.9076322317123413
4,283,-2.0337376594543457
4,287,0.67568695545196533
4,291,0.91173428297042847
4,301,-1.1904639005661011
4,302,-1.2288105487823486
4,307,-1.3187657594680786
4,309,-0.84505254030227661
4,312,0.50735747814178467
4,317,-1.4029954671859741
4,318,-1.2912005186080933
4,328,-0.75083976984024048
4,335,-1.8548144102096558
4,336,-1.9735132455825806
4,342,0.99205577373504639
4,344,-0.1672980785369873
4,353,1.998660683631897
4,357,2.2768383026123047
4,362,1.6036853790283203
4,364,2.118901252746582
4,379,0.263731449842453
4,380,0.22690072655677795
4,385,0.57534509897232056
4,386,-0.16439422965049744
4,387,-0.57190585136413574
4,408,-0.37631183862686157
4,410,-0.94460046291351318
4,424,-0.41901835799217224
4,426,0.97306907176971436
4,428,-0.11769236624240875
4,438,0.91688597202301025
4,440,0.63008540868759155
4,445,3.6131408214569092
4,452,1.1009062528610229
4,464,1.2201923131942749
4,478,1.6095587015151978
4,491,2.7954223155975342
4,492,2.7954223155975342
4,497,1.7771281003952026
4,501,1.6095587015151978
4,510,1.1665226221084595
4,521,0.19934147596359253
4,522,0.20143787562847137
4,529,1.6948478221893311
4,555,2.224578857421875
4,557,1.0476676225662231
